,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_C14_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C14_s4,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C14_s5,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C14_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C15_s1,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C15_s2,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C15_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C15_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C15_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C15_s6,68,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C16_s1,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C16_s2,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C16_s3,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C16_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C16_s5,34,1,1,1.0,1.572,0.027
0,KRD-MOA-OC43-220310-3720-22-1_C16_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C17_s1,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C17_s2,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C17_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C17_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C17_s5,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C17_s6,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C18_s1,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C18_s2,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C18_s3,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C18_s4,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C18_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C18_s6,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C19_s1,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C19_s2,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C19_s3,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C19_s4,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C19_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C19_s6,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C20_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C20_s2,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C20_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C20_s4,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C20_s5,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C20_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C21_s1,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C21_s2,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C21_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C21_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C21_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C21_s6,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C22_s1,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C22_s2,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C22_s3,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C22_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C22_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_C22_s6,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D01_s1,16,11,56,5.09,2.929,0.066
0,KRD-MOA-OC43-220310-3720-22-1_D01_s2,19,9,36,4.0,2.698,0.048
0,KRD-MOA-OC43-220310-3720-22-1_D01_s3,24,14,66,4.71,2.724,0.056
0,KRD-MOA-OC43-220310-3720-22-1_D01_s4,17,6,23,3.83,2.696,0.042
0,KRD-MOA-OC43-220310-3720-22-1_D01_s5,22,13,100,7.69,3.274,0.071
0,KRD-MOA-OC43-220310-3720-22-1_D01_s6,9,5,20,4.0,2.69,0.044
0,KRD-MOA-OC43-220310-3720-22-1_D02_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D02_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D02_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D02_s4,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D02_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D02_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D03_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D03_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D03_s3,41,1,2,2.0,0.874,0.032
0,KRD-MOA-OC43-220310-3720-22-1_D03_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D03_s5,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D03_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D04_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D04_s2,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D04_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D04_s4,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D04_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D04_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D05_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D05_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D05_s3,28,1,1,1.0,0.524,0.033
0,KRD-MOA-OC43-220310-3720-22-1_D05_s4,54,1,1,1.0,0.175,0.031
0,KRD-MOA-OC43-220310-3720-22-1_D05_s5,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D05_s6,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D06_s1,57,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D06_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D06_s3,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D06_s4,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D06_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D06_s6,39,1,1,1.0,2.446,0.035
0,KRD-MOA-OC43-220310-3720-22-1_D07_s1,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D07_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D07_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D07_s4,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D07_s5,40,1,1,1.0,0.175,0.029
0,KRD-MOA-OC43-220310-3720-22-1_D07_s6,29,1,1,1.0,1.398,0.022
0,KRD-MOA-OC43-220310-3720-22-1_D08_s1,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D08_s2,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D08_s3,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D08_s4,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D08_s5,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D08_s6,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D09_s1,52,1,1,1.0,0.699,0.03
0,KRD-MOA-OC43-220310-3720-22-1_D09_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D09_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D09_s4,21,1,1,1.0,0.175,0.011
0,KRD-MOA-OC43-220310-3720-22-1_D09_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D09_s6,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D10_s1,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D10_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D10_s3,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D10_s4,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D10_s5,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D10_s6,28,1,2,2.0,0.611,0.073
0,KRD-MOA-OC43-220310-3720-22-1_D11_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D11_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D11_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D11_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D11_s5,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D11_s6,37,1,1,1.0,0.524,0.035
0,KRD-MOA-OC43-220310-3720-22-1_D12_s1,40,1,4,4.0,1.441,0.105
0,KRD-MOA-OC43-220310-3720-22-1_D12_s2,11,1,1,1.0,1.398,0.044
0,KRD-MOA-OC43-220310-3720-22-1_D12_s3,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D12_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D12_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D12_s6,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D13_s1,28,1,3,3.0,0.699,0.024
0,KRD-MOA-OC43-220310-3720-22-1_D13_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D13_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D13_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D13_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D13_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D14_s1,30,1,1,1.0,0.175,0.046
0,KRD-MOA-OC43-220310-3720-22-1_D14_s2,38,2,5,2.5,0.21,0.072
0,KRD-MOA-OC43-220310-3720-22-1_D14_s3,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D14_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D14_s5,38,1,1,1.0,0.175,0.022
0,KRD-MOA-OC43-220310-3720-22-1_D14_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D15_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D15_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D15_s3,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D15_s4,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D15_s5,58,2,4,2.0,0.524,0.11
0,KRD-MOA-OC43-220310-3720-22-1_D15_s6,46,1,1,1.0,0.349,0.021
0,KRD-MOA-OC43-220310-3720-22-1_D16_s1,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D16_s2,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D16_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D16_s4,27,1,1,1.0,0.699,0.03
0,KRD-MOA-OC43-220310-3720-22-1_D16_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D16_s6,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D17_s1,62,1,1,1.0,0.349,0.039
0,KRD-MOA-OC43-220310-3720-22-1_D17_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D17_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D17_s4,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D17_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D17_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D18_s1,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D18_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D18_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D18_s4,32,1,1,1.0,0.175,0.03
0,KRD-MOA-OC43-220310-3720-22-1_D18_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D18_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D19_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D19_s2,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D19_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D19_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D19_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D19_s6,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D20_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D20_s2,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D20_s3,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D20_s4,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D20_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D20_s6,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D21_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D21_s2,33,1,1,1.0,0.349,0.019
0,KRD-MOA-OC43-220310-3720-22-1_D21_s3,15,2,2,1.0,0.699,0.049
0,KRD-MOA-OC43-220310-3720-22-1_D21_s4,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D21_s5,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D21_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D22_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D22_s2,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D22_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D22_s4,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_D22_s5,54,3,13,4.33,0.376,0.082
0,KRD-MOA-OC43-220310-3720-22-1_D22_s6,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E01_s1,11,7,50,7.14,2.781,0.074
0,KRD-MOA-OC43-220310-3720-22-1_E01_s2,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E01_s3,13,9,42,4.67,2.388,0.056
0,KRD-MOA-OC43-220310-3720-22-1_E01_s4,7,3,3,1.0,0.524,0.031
0,KRD-MOA-OC43-220310-3720-22-1_E01_s5,16,8,86,10.75,2.379,0.057
0,KRD-MOA-OC43-220310-3720-22-1_E01_s6,6,2,21,10.5,1.972,0.044
0,KRD-MOA-OC43-220310-3720-22-1_E02_s1,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E02_s2,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E02_s3,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E02_s4,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E02_s5,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E02_s6,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E03_s1,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E03_s2,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E03_s3,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E03_s4,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E03_s5,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E03_s6,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E04_s1,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E04_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E04_s3,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E04_s4,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E04_s5,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E04_s6,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E05_s1,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E05_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E05_s3,28,1,1,1.0,0.524,0.021
0,KRD-MOA-OC43-220310-3720-22-1_E05_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E05_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E05_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E06_s1,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E06_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E06_s3,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E06_s4,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E06_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E06_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E07_s1,39,1,1,1.0,1.048,0.05
0,KRD-MOA-OC43-220310-3720-22-1_E07_s2,31,2,2,1.0,0.611,0.044
0,KRD-MOA-OC43-220310-3720-22-1_E07_s3,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E07_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E07_s5,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E07_s6,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E08_s1,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E08_s2,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E08_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E08_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E08_s5,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E08_s6,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E09_s1,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E09_s2,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E09_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E09_s4,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E09_s5,20,2,60,30.0,0.504,0.108
0,KRD-MOA-OC43-220310-3720-22-1_E09_s6,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E10_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E10_s2,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E10_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E10_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E10_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E10_s6,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E11_s1,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E11_s2,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E11_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E11_s4,26,1,2,2.0,0.175,0.017
0,KRD-MOA-OC43-220310-3720-22-1_E11_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E11_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E12_s1,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E12_s2,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E12_s3,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E12_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E12_s5,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E12_s6,32,1,1,1.0,0.524,0.05
0,KRD-MOA-OC43-220310-3720-22-1_E13_s1,46,1,4,4.0,1.136,0.023
0,KRD-MOA-OC43-220310-3720-22-1_E13_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E13_s3,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E13_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E13_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E13_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E14_s1,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E14_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E14_s3,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E14_s4,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E14_s5,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E14_s6,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E15_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E15_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E15_s3,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E15_s4,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E15_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E15_s6,24,1,1,1.0,0.874,0.069
0,KRD-MOA-OC43-220310-3720-22-1_E16_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E16_s2,27,1,1,1.0,1.747,0.029
0,KRD-MOA-OC43-220310-3720-22-1_E16_s3,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E16_s4,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E16_s5,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E16_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E17_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E17_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E17_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E17_s4,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E17_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E17_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E18_s1,64,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E18_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E18_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E18_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E18_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E18_s6,32,1,1,1.0,0.349,0.091
0,KRD-MOA-OC43-220310-3720-22-1_E19_s1,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E19_s2,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E19_s3,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E19_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E19_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E19_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E20_s1,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E20_s2,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E20_s3,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E20_s4,63,1,3,3.0,1.689,0.126
0,KRD-MOA-OC43-220310-3720-22-1_E20_s5,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E20_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E21_s1,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E21_s2,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E21_s3,69,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E21_s4,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E21_s5,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E21_s6,58,1,1,1.0,0.524,0.025
0,KRD-MOA-OC43-220310-3720-22-1_E22_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E22_s2,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E22_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E22_s4,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E22_s5,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_E22_s6,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F01_s1,27,7,20,2.86,3.424,0.049
0,KRD-MOA-OC43-220310-3720-22-1_F01_s2,27,15,87,5.8,2.948,0.059
0,KRD-MOA-OC43-220310-3720-22-1_F01_s3,18,14,69,4.93,3.178,0.065
0,KRD-MOA-OC43-220310-3720-22-1_F01_s4,4,2,14,7.0,2.234,0.036
0,KRD-MOA-OC43-220310-3720-22-1_F01_s5,21,7,29,4.14,2.886,0.048
0,KRD-MOA-OC43-220310-3720-22-1_F01_s6,24,15,68,4.53,2.872,0.049
0,KRD-MOA-OC43-220310-3720-22-1_F02_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F02_s2,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F02_s3,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F02_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F02_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F02_s6,14,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F03_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F03_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F03_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F03_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F03_s5,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F03_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F04_s1,66,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F04_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F04_s3,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F04_s4,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F04_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F04_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F05_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F05_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F05_s3,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F05_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_F05_s5,48,0,0,,,
